filename,actual_age,predicted_age,actual_gender,predicted_gender,blurriness,expression
47_1_0_20170109220517890.jpg_aged_64.jpg,64,72.813481092453,,female,265.22440188284963,happy
8_1_0_20170109204836782.jpg_aged_81.jpg,81,50.14336109161377,,female,163.81553664848616,happy
18_0_4_20170103201550447.jpg_aged_62.jpg,62,76.68907642364502,,male,213.08998369517212,neutral
85_1_2_20170110181640900.jpg_aged_90.jpg,90,39.79485034942627,,female,624.6691629818961,happy
14_1_0_20170109213541777.jpg_aged_49.jpg,49,66.25651717185974,,female,115.41360828581674,happy
10_0_1_20170110225121326.jpg_aged_15.jpg,15,41.80317223072052,,male,175.1666139960289,happy
66_0_2_20170111205753656.jpg_aged_71.jpg,71,71.4032769203186,,male,354.06946110352874,neutral
9_0_1_20170110225612237.jpg_aged_14.jpg,14,57.934314012527466,,male,310.71266896613815,angry
9_0_2_20170110215518068.jpg_aged_14.jpg,14,28.034263849258423,,male,366.8046783436439,neutral
80_1_4_20170110184132973.jpg_aged_95.jpg,95,65.49769639968872,,female,286.3252601646236,happy
75_0_2_20170111210029130.jpg_aged_80.jpg,80,33.481013774871826,,male,395.335451181978,neutral
56_0_0_20170111194856535.jpg_aged_97.jpg,97,74.75941181182861,,male,202.36697302473476,sad
8_1_4_20170109201742209.jpg_aged_98.jpg,98,55.43704032897949,,female,160.46374427840055,angry
88_1_1_20170110183118502.jpg_aged_93.jpg,93,40.714433789253235,,female,510.1629887610761,happy
85_0_1_20170111211354288.jpg_aged_90.jpg,90,71.76321744918823,,male,959.0327908414765,sad
13_1_4_20170103201542217.jpg_aged_44.jpg,44,41.75846874713898,,female,195.87778530921787,neutral
3_0_1_20170110213659314.jpg_aged_8.jpg,8,67.31637120246887,,female,139.32165951788193,happy
40_0_0_20170104204933500.jpg_aged_78.jpg,78,60.81893444061279,,male,236.3959075925959,happy
63_1_4_20170110180156105.jpg_aged_80.jpg,80,65.46332836151123,,female,195.16562580870232,neutral
30_1_1_20170110120856819.jpg_aged_35.jpg,35,49.38180446624756,,female,310.2457688771974,happy
9_0_1_20170110224349623.jpg_aged_14.jpg,14,55.24817705154419,,male,211.35224953800207,happy
18_1_0_20170109214309566.jpg_aged_32.jpg,32,46.29164934158325,,female,375.48422554298304,neutral
70_0_0_20170111210749134.jpg_aged_94.jpg,94,76.85949802398682,,female,248.56469103925338,neutral
1_1_4_20170109194502921.jpg_aged_80.jpg,80,47.93368875980377,,female,238.26218292093836,neutral
65_0_0_20170111203557764.jpg_aged_76.jpg,76,78.27327847480774,,male,265.59817047952674,neutral
15_1_4_20170103201247846.jpg_aged_52.jpg,52,75.08141994476318,,female,266.24801299917453,happy
56_1_0_20170110173815028.jpg_aged_76.jpg,76,73.4711229801178,,female,269.94108061712177,neutral
1_1_1_20170109194645713.jpg_aged_6.jpg,6,30.174624919891357,,female,141.11126297689043,neutral
90_0_2_20170110183643228.jpg_aged_95.jpg,95,78.6888837814331,,female,223.31138886218832,happy
80_0_1_20170111205504634.jpg_aged_85.jpg,85,54.38544154167175,,male,1312.5680549459066,neutral
45_1_0_20170109221130179.jpg_aged_92.jpg,92,78.52911949157715,,female,182.8051048577181,angry
75_0_1_20170111210049339.jpg_aged_80.jpg,80,59.481775760650635,,female,755.3080789478845,neutral
9_0_0_20170110215523228.jpg_aged_70.jpg,70,46.33691906929016,,male,147.98115185811184,neutral
64_1_0_20170110160643892.jpg_aged_80.jpg,80,68.14658641815186,,female,336.68139414953475,angry
90_1_2_20170111221639268.jpg_aged_95.jpg,95,48.28423261642456,,male,802.8915174225694,neutral
75_1_0_20170110182459565.jpg_aged_97.jpg,97,69.36776638031006,,female,161.61646644036227,fear
90_0_2_20170111210212331.jpg_aged_95.jpg,95,66.67661666870117,,male,1139.2437724535703,fear
17_0_0_20170110231535087.jpg_aged_92.jpg,92,59.68426465988159,,female,259.52704665121564,happy
